ParishID,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday
811,4:15 PM - 5:15 PM,NA,NA,NA,6:00 PM - 6:45 PM,NA,NA
812,NA,NA,NA,NA,NA,NA,NA
813,NA,NA,NA,NA,NA,NA,NA
814,4:15 PM to 5:15 PM or by appointment,NA,NA,NA,NA,NA,NA
815,NA,NA,NA,NA,NA,NA,NA
816,"4:30 PM - 5:15 PM, or by appointment",NA,NA,NA,NA,NA,NA
817,5:00 PM,"8:30 AM, 10:30 AM, 5:30 PM","7:10 AM, 8:00 AM","6:10 PM, 7:00 PM","7:10 AM, 8:00 AM","6:10 PM, 7:15 PM","7:10 AM, 8:00 AM"
818,3:00 PM - 4:00 PM,NA,NA,NA,NA,NA,NA
819,Before each Divine Liturgy and by appointment,NA,NA,NA,NA,NA,NA
820,"Saturday, 4:00 PM - 5:00 PM or Anytime by Appointment",NA,NA,NA,NA,NA,NA
821,By appointment or call the Parish Office,NA,NA,NA,NA,NA,NA
822,"12:00 PM to 1:00 PM (English), 6:30 PM to 7:00 PM (Spanish)",NA,NA,6:00 PM to 7:00 PM (English & Spanish),NA,NA,NA
823,4:00 PM to 6:00 PM or by appointment,6:00 PM to 8:00 PM,NA,NA,6:00 PM to 7:00 PM,NA,NA
824,4:00 PM to 4:50 PM,4:00 PM to 4:50 PM,NA,"7:30 AM after the Mass, 1:45 PM to 2:45 PM",NA,NA,7:30 AM after the Mass
825,NA,NA,NA,NA,NA,NA,NA
826,4:00 PM - 4:45 PM,NA,NA,NA,8:00 PM - 9:00 PM,NA,NA
827,NA,NA,NA,NA,NA,NA,NA
828,3:15 PM to 4:00 PM,NA,NA,NA,NA,NA,NA
829,NA,NA,NA,NA,NA,NA,NA
830,3:00 PM to 3:45 PM or by appointment,NA,NA,NA,8:30 AM to 9:15 AM,NA,NA
831,NA,NA,NA,NA,NA,NA,NA
832,2:45 PM to 3:15 PM,7:30 AM to 7:50 AM,NA,NA,NA,NA,8:30 AM to 9:00 AM
833,NA,NA,NA,NA,NA,NA,NA
834,"20 minutes before Mass, by request to the priest.",NA,NA,NA,NA,NA,NA
835,3:00 PM to 4:00 PM,NA,6:00 PM to 7:45 PM,NA,NA,NA,NA
836,"8:15 AM - 9:15 AM, 3:30 PM - 4:30 PM",NA,NA,NA,5:30 PM - 7:00 PM,NA,NA
837,NA,NA,NA,NA,NA,NA,NA
838,NA,NA,NA,NA,NA,NA,NA
839,3:00 PM - 5:00 PM,NA,NA,NA,NA,NA,NA
840,"9:45 AM to 10:45 AM, 4:00 PM to 4:30 PM, by appointment","7:00 AM to 7:30 AM, 10:00 AM to 10:30 AM",NA,NA,NA,NA,NA
841,Available during Wednesday's Mass,NA,NA,NA,NA,NA,NA
842,Saturday: 3:00 PM to 4:00 PM,NA,NA,NA,NA,NA,NA
843,8:30 AM or by appointment,NA,NA,NA,NA,NA,NA
844,Saturdays 4:00 PM - 6:00 PM and during Sunday Masses. Also available by appointment.,NA,NA,NA,NA,NA,NA
845,4:00 PM to 4:45 PM,"7:40 AM, 9:40 AM",NA,"7:05 AM to 7:35 AM, 4:30 PM to 5:00 PM","7:05 AM to 7:35 AM, 4:30 PM to 5:00 PM",NA,"7:05 AM to 7:35 AM, 4:30 PM to 5:00 PM"
846,Saturdays 3:00-3:45 PM or by appointment,NA,NA,NA,NA,NA,NA
847,5:00 PM,NA,NA,NA,NA,NA,NA
848,3:45 PM - 4:45 PM,NA,NA,7:00 PM (special penitential service),NA,NA,NA
849,3:00 PM - 3:45 PM,"7:30 AM - 8:15 AM, 10:00 AM - 10:45 AM",NA,NA,NA,NA,NA
850,NA,NA,NA,NA,NA,NA,NA
851,NA,NA,NA,NA,NA,NA,NA
852,3:30 PM - 4:45 PM,NA,"7:00 AM, 9:30 AM","7:00 AM, 9:30 AM, 7:30 PM","7:00 AM, 9:30 AM","7:00 AM, 9:30 AM","7:00 AM, 9:30 AM, 7:30 PM"
853,Anytime upon request,NA,NA,NA,NA,NA,NA
854,NA,NA,NA,NA,NA,NA,NA
855,4:00 PM - 5:00 PM,NA,NA,NA,NA,NA,NA
856,3:30 PM - 4:30 PM,NA,NA,6:00 PM - 7:30 PM,NA,NA,NA
857,NA,NA,7:00 PM to 7:45 PM,NA,NA,NA,NA
858,NA,NA,NA,NA,NA,NA,NA
859,3:45 PM to 4:30 PM,NA,NA,7:00 PM to 7:30 PM,NA,NA,NA
860,3:00 PM to 4:00 PM,11:30 AM,NA,NA,NA,NA,NA
861,NA,NA,NA,NA,NA,NA,NA
862,4:00 PM - 4:30 PM except 1st Saturday,NA,NA,NA,NA,NA,NA
863,NA,NA,NA,NA,3:00 PM,NA,NA
864,NA,NA,NA,NA,NA,NA,NA
865,NA,NA,NA,NA,NA,NA,NA
866,7:30 AM - 8:30 AM,NA,NA,NA,7:30 AM - 8:30 AM,NA,7:30 AM - 8:30 AM
867,NA,NA,12:00 PM - 12:30 PM,12:00 PM,12:00 PM,NA,12:00 PM
868,4:00 PM to 4:45 PM,NA,NA,NA,NA,NA,"5:00 PM to 5:45 PM, 6:00 PM"
869,3:45 PM - 4:45 PM,8:45 AM - 9:45 AM,NA,NA,NA,NA,NA
870,NA,NA,NA,NA,NA,NA,NA
871,NA,NA,NA,NA,NA,NA,NA
872,Saturdays at 9:00 AM or by appointment,NA,NA,NA,NA,NA,NA
873,Weekdays following the morning Mass (including Saturday) and Saturday afternoon 3:30 PM - 4:15 PM,NA,NA,NA,NA,NA,NA
874,NA,NA,NA,NA,NA,NA,NA
875,NA,NA,NA,NA,NA,NA,NA
876,NA,NA,NA,NA,NA,NA,NA
877,"1st & 3rd Saturdays, 9:00 AM at the Education Wing Entrance; Every Saturday through Lent and Advent",NA,NA,NA,NA,NA,NA
878,"By appointment, please call (414) 271-0135",NA,NA,NA,NA,NA,NA
879,"Most Saturdays, 3:00-3:30 PM",NA,NA,NA,NA,NA,NA
880,9:00 AM - 10:00 AM,NA,NA,NA,NA,NA,NA
881,NA,NA,NA,NA,NA,NA,NA
882,9:00 AM,NA,NA,Following 5:30 PM Mass (typically ends by 6:00 PM),NA,NA,NA
883,3:00 - 3:45 pm,NA,NA,NA,NA,NA,5:00 - 5:45 pm
884,During the half hour before Masses on the 2nd and 4th Sundays of the month and every Sunday during Advent and Lent.,NA,NA,NA,NA,NA,NA
885,NA,NA,NA,NA,NA,NA,NA
886,Saturday at 3:00 PM in Church,NA,NA,NA,NA,NA,NA
887,9:30 AM,NA,NA,NA,NA,5:00 PM,NA
888,NA,NA,NA,NA,NA,NA,NA
889,Saturday at 3:00 PM,NA,NA,NA,NA,NA,NA
890,NA,NA,NA,NA,NA,3:00 PM,NA
891,"9:30 AM - 10:30 AM (Holy Name), 4:00 PM - 4:45 PM (St. Dominic)",NA,NA,NA,NA,NA,NA
892,NA,NA,NA,NA,NA,NA,NA
893,Saturday 3:00 PM - 3:40 PM,NA,NA,NA,NA,NA,NA
894,3:45-4:15 PM at Holy Cross Chapel,NA,5:00-5:25 PM at St. Rose Chapel-Fredonia,NA,After 8:00 AM Mass at St. Mary's Chapel-RL,NA,NA
895,3:00 PM - 4:00 PM,NA,NA,NA,NA,NA,NA
896,"9:30 AM - 10:30 AM (Holy Name), 4:00 PM - 4:45 PM (St. Dominic)",NA,NA,NA,NA,NA,NA
897,NA,NA,NA,NA,NA,NA,NA
898,Saturdays 4:00 - 4:30 PM or any other time by request,NA,NA,NA,NA,NA,NA
899,NA,NA,NA,NA,NA,NA,NA
900,11:00 AM – 11:30 AM,9:15 – 9:45 AM,3:30 – 4:00 PM,NA,NA,5:00 – 6:00 PM,NA
901,NA,NA,NA,NA,NA,NA,NA
902,By appointment. Please call the Parish Office to see a priest for Confession.,NA,NA,NA,NA,NA,NA
903,NA,NA,NA,6:30 PM - 7:30 PM,NA,NA,NA
904,NA,NA,NA,NA,NA,NA,NA
905,NA,NA,NA,NA,NA,NA,NA
906,NA,NA,NA,NA,NA,NA,NA
907,NA,NA,NA,NA,NA,NA,NA
908,Saturday at 8:00 AM or by appointment,NA,NA,NA,NA,NA,NA
909,NA,NA,NA,NA,NA,NA,NA
910,"Following 8:00 AM Mass at Holy Family, Beginning an hour before all evening Masses, ending 15 minutes before the start of Mass, 9:00 AM - 9:45 AM before 10:00 AM Mass at Our Risen Savior",After 7:00 AM Mass,Following 7:00 AM Mass at Holy Family,NA,"11:15 AM - 11:45 AM prior to 12:00 PM Mass at Marian University’s Dorcas Chapel, 5:00 PM at Sacred Heart",NA,Following 6:30 PM Mass at St. Mary
911,3:15 PM,NA,NA,7:30 PM,NA,NA,7:00 AM
912,NA,NA,NA,NA,NA,NA,NA
913,4:00 PM to 4:45 PM,NA,NA,NA,NA,NA,"5:00 PM to 5:45 PM, 6:00 PM"
914,Saturdays at 3:30 PM,NA,NA,NA,NA,NA,NA
915,NA,NA,NA,NA,NA,NA,NA
916,NA,NA,NA,NA,4:30 PM - 5:00 PM,4:30 PM - 5:00 PM,NA
917,NA,NA,NA,NA,NA,NA,NA
918,3:45 PM - 4:15 PM,NA,NA,NA,NA,NA,NA
919,9:00 AM - 11:00 AM,NA,NA,NA,NA,NA,5:00 PM - 7:00 PM
920,NA,NA,NA,NA,NA,NA,NA
921,NA,8:00 - 8:40 AM,NA,NA,NA,NA,NA
922,NA,NA,NA,NA,NA,NA,NA
923,2:30 PM - 3:30 PM,NA,NA,NA,NA,NA,NA
924,NA,NA,NA,NA,NA,NA,NA
925,NA,NA,NA,6:30 PM - 7:30 PM,NA,NA,NA
926,NA,NA,NA,NA,NA,NA,NA
927,10:30 AM,NA,NA,NA,NA,NA,NA
928,NA,NA,NA,NA,NA,NA,NA
929,3:00 PM,NA,NA,NA,5:45 PM,NA,NA
930,NA,NA,NA,NA,NA,NA,NA
931,3:00 PM - 3:40 PM (Saturday at St. John Nepomuk or by appointment),NA,NA,NA,NA,NA,NA
932,3:15 PM - 3:30 PM,NA,NA,NA,after 8 AM Mass,NA,NA
933,3:00 PM - 3:50 PM,7:00 AM - 7:50 AM,9:00 AM - 9:30 AM,NA,NA,NA,NA
934,after 8:15 AM Mass,NA,NA,6:00 PM to 6:45 PM,NA,NA,NA
935,NA,NA,NA,NA,NA,NA,NA
936,NA,NA,NA,NA,NA,NA,NA
937,3:30 PM - 4:30 PM,NA,NA,NA,5:00 PM - 6:00 PM,NA,NA
938,"[""By Appointment"",""2nd Saturday of the month after our 5:30 PM Mass or by appointment.""]",NA,NA,NA,NA,NA,NA
939,NA,NA,NA,NA,NA,NA,NA
940,NA,NA,NA,NA,NA,NA,NA
941,After the 8:15 AM Saturday Mass,NA,NA,NA,NA,NA,NA
942,NA,NA,NA,NA,After the 8:00 AM Mass,NA,After the 8:00 AM Mass
943,3:30 PM - 4:50 PM,NA,NA,NA,11:00 AM - 1:00 PM,NA,NA
944,Wednesday \u2013 Friday after 6:00 PM Mass,NA,NA,NA,NA,NA,NA
945,3:00 PM,NA,NA,NA,NA,NA,NA
946,NA,NA,NA,NA,NA,NA,NA
947,1st and 3rd Saturday of the Month from 3:00 PM - 3:30 PM,NA,NA,NA,NA,NA,NA
948,3:30 PM - 4:00 PM,"{'1st, 3rd & 5th': '7:30 AM - 8:00 AM', '2nd & 4th': '7:30 AM - 8:00 AM'}",NA,NA,NA,NA,NA
949,NA,NA,NA,NA,NA,NA,NA
950,NA,NA,12:00 PM - 12:30 PM,5:00 PM - 5:30 PM,5:00 PM - 5:30 PM,NA,5:00 PM - 5:30 PM
951,NA,NA,NA,NA,NA,NA,NA
952,3:00 PM Saturday,NA,NA,NA,NA,NA,NA
953,NA,NA,NA,NA,NA,NA,NA
954,NA,NA,NA,NA,NA,NA,NA
955,30 minutes prior to Mass and during Adoration,NA,NA,NA,NA,NA,NA
956,NA,NA,NA,NA,NA,NA,NA
957,NA,4:15 PM,NA,NA,NA,NA,NA
958,By appointment,10:00 AM - 10:25 AM,NA,4:40 PM - 5:10 PM,NA,11:30 AM - 12:00 PM,11:30 AM - 12:00 PM
959,"7:15 AM - 7:45 AM, 3:30 PM - 3:45 PM, 3:30 PM - 4:15 PM, 4:00 PM - 4:45 PM",NA,11:30 AM - 12:00 PM,11:30 AM - 12:00 PM,4:30 PM - 5:00 PM at the Cathedral,4:30 PM - 5:00 PM at the Cathedral,11:30 AM - 12:00 PM
960,"{""Time"": ""3:15 PM"", ""Location"": ""St. Casimir""}","{""Time"": ""9:15 AM"", ""Location"": ""St. Casimir""}","[{'Days': 'Monday, Tuesday, Friday', 'Time': '11:30 AM - 12:00 PM', 'Location': 'Old St. Mary'}, {'Days': 'Wednesday, Thursday', 'Time': '4:30 PM - 5:00 PM', 'Location': 'Cathedral'}, {'Days': 'Saturday', 'Time': '7:15 AM', 'Location': 'Ss. Peter & Paul'}]","[{'Days': 'Monday, Tuesday, Friday', 'Time': '11:30 AM - 12:00 PM', 'Location': 'Old St. Mary'}, {'Days': 'Wednesday, Thursday', 'Time': '4:30 PM - 5:00 PM', 'Location': 'Cathedral'}, {'Days': 'Saturday', 'Time': '7:15 AM', 'Location': 'Ss. Peter & Paul'}]","[{'Days': 'Monday, Tuesday, Friday', 'Time': '11:30 AM - 12:00 PM', 'Location': 'Old St. Mary'}, {'Days': 'Wednesday, Thursday', 'Time': '4:30 PM - 5:00 PM', 'Location': 'Cathedral'}, {'Days': 'Saturday', 'Time': '7:15 AM', 'Location': 'Ss. Peter & Paul'}]","[{'Days': 'Monday, Tuesday, Friday', 'Time': '11:30 AM - 12:00 PM', 'Location': 'Old St. Mary'}, {'Days': 'Wednesday, Thursday', 'Time': '4:30 PM - 5:00 PM', 'Location': 'Cathedral'}, {'Days': 'Saturday', 'Time': '7:15 AM', 'Location': 'Ss. Peter & Paul'}]","[{'Days': 'Monday, Tuesday, Friday', 'Time': '11:30 AM - 12:00 PM', 'Location': 'Old St. Mary'}, {'Days': 'Wednesday, Thursday', 'Time': '4:30 PM - 5:00 PM', 'Location': 'Cathedral'}, {'Days': 'Saturday', 'Time': '7:15 AM', 'Location': 'Ss. Peter & Paul'}]"
961,NA,NA,NA,NA,NA,NA,NA
962,NA,NA,NA,NA,NA,NA,NA
963,3:00 PM to 3:45 PM,NA,NA,5:00 PM to 5:30 PM,NA,NA,NA
964,NA,NA,NA,NA,NA,NA,NA
965,3:45-4:15 PM at Holy Cross Chapel,NA,5:00-5:25 PM at St. Rose Chapel-Fredonia,NA,After 8 AM Mass at St. Mary's Chapel-RL,NA,NA
966,"{'English': '4:00 PM', 'Spanish': '6:30 PM'}",NA,NA,NA,5:00 PM,NA,NA
967,"7:15 AM - 7:45 AM, SS Peter & Paul Church, 2490 N Cramer St, 3:30 PM - 3:45 PM, St. Casimir Church, 2600 N Bremen St, 3:30 PM - 4:15 PM, Holy Rosary Church, 2011 N Oakland Ave, 4:00 PM - 4:45 PM, SS Peter & Paul Church, 2490 N Cramer St",NA,"11:30 AM - 12:00 PM, Old St. Mary Church, 844 N Broadway","11:30 AM - 12:00 PM, Old St. Mary Church, 844 N Broadway","4:30 PM - 5:00 PM, Cathedral of St. John the Evangelist, 812 N Jackson St","4:30 PM - 5:00 PM, Cathedral of St. John the Evangelist, 812 N Jackson St","11:30 AM - 12:00 PM, Old St. Mary Church, 844 N Broadway"
968,NA,NA,NA,NA,NA,NA,NA
969,4:00 PM - 5:30 PM Wednesday or call the parish office,NA,NA,NA,NA,NA,NA
970,NA,NA,NA,5:00 PM,5:00 PM (Spanish),NA,NA
971,NA,NA,NA,NA,NA,5:30 PM,NA
972,Confessions are heard at St. Paul on 2nd & 4th Saturdays at 2:45 PM (unless noted),NA,NA,NA,NA,NA,NA
973,NA,NA,7:30 AM - 7:50 AM,7:30 AM - 7:50 AM,7:30 AM - 7:50 AM,7:30 AM - 7:50 AM,7:30 AM - 7:50 AM
974,"Following 8:00 AM Mass, 9:00 AM at St. Lawrence Parish",NA,NA,11:00 AM,5:15 PM,"11:00 AM, 5:45 PM",NA
975,Saturday at 3:30 - 4:00 PM in the Reconciliation Room in the Chapel (or by appointment),NA,NA,NA,NA,NA,NA
976,Saturdays from 4:00-4:30 PM,NA,NA,NA,NA,NA,NA
977,"Following 8:00 AM Mass, 9:00 AM at St. Lawrence Parish",NA,NA,11:00 AM,5:15 PM,"11:00 AM, 5:45 PM",NA
978,NA,NA,NA,NA,NA,NA,NA
979,Saturday: 3:30 PM,NA,NA,NA,NA,NA,NA
980,"9:00 AM - 9:30 AM, 3:30 PM - 4:20 PM",4:50 PM - 5:20 PM,NA,NA,NA,NA,NA
981,NA,NA,NA,NA,NA,NA,NA
982,30 minutes prior to Mass and during Adoration,NA,NA,NA,NA,NA,NA
983,Saturdays at 4:00 PM or call to make an appointment.,NA,NA,NA,NA,NA,NA
984,Saturday from 3:30 PM to 4:15 PM (or by appointment),NA,NA,NA,NA,NA,NA
985,NA,NA,NA,NA,NA,NA,NA
986,NA,NA,NA,5:15 PM,NA,NA,NA
987,Upon request. Call Fr. Mark at 262-752-7646.,NA,NA,NA,NA,NA,NA
